year,index,tournament,name,odds,won,payoff
2011,207,CIMB Asia Pacific Classic,Siddikur Rahman,80/1,false,80.0
2011,207,CIMB Asia Pacific Classic,Kiradech Aphibarnrat,80/1,false,80.0
2011,207,CIMB Asia Pacific Classic,David Gleeson,100/1,false,100.0
2011,207,CIMB Asia Pacific Classic,Chan Yih-Shin,125/1,false,125.0
2011,207,CIMB Asia Pacific Classic,S.S.P. Chowrasia,125/1,false,125.0
2011,207,CIMB Asia Pacific Classic,Chinnarat Phadungsil,125/1,false,125.0
2011,207,CIMB Asia Pacific Classic,Shaaban Hussin,200/1,false,200.0
2011,207,CIMB Asia Pacific Classic,Danny Chia,200/1,false,200.0
2011,207,CIMB Asia Pacific Classic,Jeff Overton,30/1,false,30.0
2011,208,Shanghai Masters,Rory McIlroy,9/2,true,4.5
2011,208,Shanghai Masters,Lee Westwood,5/1,false,5.0
2011,208,Shanghai Masters,K.J. Choi,10/1,false,10.0
2011,208,Shanghai Masters,Charl Schwartzel,12/1,false,12.0
2011,208,Shanghai Masters,Geoff Ogilvy,15/1,false,15.0
2011,208,Shanghai Masters,Hunter Mahan,15/1,false,15.0
2011,208,Shanghai Masters,Keegan Bradley,15/1,false,15.0
2011,208,Shanghai Masters,Padraig Harrington,15/1,false,15.0
2011,208,Shanghai Masters,Jim Furyk,20/1,false,20.0
2011,208,Shanghai Masters,Louis Oosthuizen,20/1,false,20.0
2011,208,Shanghai Masters,Ian Poulter,20/1,false,20.0
2011,208,Shanghai Masters,Robert Karlsson,20/1,false,20.0
2011,208,Shanghai Masters,Paul Casey,20/1,false,20.0
2011,208,Shanghai Masters,Anthony Kim,20/1,false,20.0
2011,208,Shanghai Masters,Seung-Yul Noh,20/1,false,20.0
2011,208,Shanghai Masters,Y.E. Yang,20/1,false,20.0
2011,208,Shanghai Masters,Kevin Na,25/1,false,25.0
2011,208,Shanghai Masters,Retief Goosen,25/1,false,25.0
2011,208,Shanghai Masters,Wen-Chong Liang,DNS,false,-1.0
2011,208,Shanghai Masters,Colin Montgomerie,80/1,false,80.0
2011,208,Shanghai Masters,John Daly,100/1,false,100.0
2011,208,Shanghai Masters,Lian-Wei Zhang,125/1,false,125.0
2011,208,Shanghai Masters,Chi-Huang Tsai,200/1,false,200.0
2011,209,WGC-HSBC Champions,Rory McIlroy,5/1,false,5.0
2011,209,WGC-HSBC Champions,Lee Westwood,8/1,false,8.0
2011,209,WGC-HSBC Champions,Adam Scott,15/1,false,15.0
2011,209,WGC-HSBC Champions,Nick Watney,20/1,false,20.0
2011,209,WGC-HSBC Champions,Hunter Mahan,20/1,false,20.0
2011,209,WGC-HSBC Champions,K.J. Choi,25/1,false,25.0
2011,209,WGC-HSBC Champions,Martin Kaymer,25/1,true,25.0
2011,209,WGC-HSBC Champions,Charl Schwartzel,25/1,false,25.0
2011,209,WGC-HSBC Champions,Francesco Molinari,25/1,false,25.0
2011,209,WGC-HSBC Champions,Geoff Ogilvy,25/1,false,25.0
2011,209,WGC-HSBC Champions,Bo Van Pelt,25/1,false,25.0
2011,209,WGC-HSBC Champions,Peter Hanson,30/1,false,30.0
2011,209,WGC-HSBC Champions,Fredrik Jacobson,30/1,false,30.0
2011,209,WGC-HSBC Champions,Paul Casey,30/1,false,30.0
2011,209,WGC-HSBC Champions,Bill Haas,30/1,false,30.0
2011,209,WGC-HSBC Champions,Keegan Bradley,40/1,false,40.0
2011,209,WGC-HSBC Champions,Jim Furyk,40/1,false,40.0
2011,209,WGC-HSBC Champions,Justin Rose,40/1,false,40.0
2011,209,WGC-HSBC Champions,David Toms,40/1,false,40.0
2011,209,WGC-HSBC Champions,Robert Karlsson,40/1,false,40.0
2011,209,WGC-HSBC Champions,Ian Poulter,40/1,false,40.0
2011,209,WGC-HSBC Champions,Thomas Bjorn,40/1,false,40.0
2011,209,WGC-HSBC Champions,Ernie Els,40/1,false,40.0
2011,209,WGC-HSBC Champions,Alexander Noren,40/1,false,40.0
2011,209,WGC-HSBC Champions,John Senden,50/1,false,50.0
2011,209,WGC-HSBC Champions,Simon Dyson,50/1,false,50.0
2011,209,WGC-HSBC Champions,Aaron Baddeley,50/1,false,50.0
2011,209,WGC-HSBC Champions,Ben Crane,50/1,false,50.0
2011,209,WGC-HSBC Champions,Louis Oosthuizen,50/1,false,50.0
2011,209,WGC-HSBC Champions,Mark Wilson,50/1,false,50.0
2011,209,WGC-HSBC Champions,Miguel Angel Jimenez,50/1,false,50.0
2011,209,WGC-HSBC Champions,Graeme McDowell,50/1,false,50.0
2011,209,WGC-HSBC Champions,Matteo Manassero,60/1,false,60.0
2011,209,WGC-HSBC Champions,Nicolas Colsaerts,60/1,false,60.0
2011,209,WGC-HSBC Champions,Thomas Aiken,60/1,false,60.0
2011,209,WGC-HSBC Champions,Alvaro Quiros,60/1,false,60.0
2011,209,WGC-HSBC Champions,Anders Hansen,60/1,false,60.0
2011,209,WGC-HSBC Champions,Kyung-Tae Kim,60/1,false,60.0
2011,209,WGC-HSBC Champions,Lucas Glover,80/1,false,80.0
2011,209,WGC-HSBC Champions,Jonathan Byrd,80/1,false,80.0
2011,209,WGC-HSBC Champions,Tom Lewis,80/1,false,80.0
2011,209,WGC-HSBC Champions,Thongchai Jaidee,80/1,false,80.0
2011,209,WGC-HSBC Champions,Jhonattan Vegas,100/1,false,100.0
2011,209,WGC-HSBC Champions,Rory Sabbatini,100/1,false,100.0
2011,209,WGC-HSBC Champions,Chez Reavie,100/1,false,100.0
2011,209,WGC-HSBC Champions,Pablo Larrazabal,100/1,false,100.0
2011,209,WGC-HSBC Champions,Jeev Milkha Singh,100/1,false,100.0
2011,209,WGC-HSBC Champions,Darren Clarke,125/1,false,125.0
2011,209,WGC-HSBC Champions,Stuart Appleby,150/1,false,150.0
2011,209,WGC-HSBC Champions,Field (all others),15/1,false,15.0
2011,210,Emirates Australian Open,Adam Scott,8/1,false,8.0
2011,210,Emirates Australian Open,Tiger Woods,10/1,false,10.0
2011,210,Emirates Australian Open,Jason Day,10/1,false,10.0
2011,210,Emirates Australian Open,Geoff Ogilvy,12/1,false,12.0
2011,210,Emirates Australian Open,Dustin Johnson,15/1,false,15.0
2011,210,Emirates Australian Open,Nick Watney,15/1,false,15.0
2011,210,Emirates Australian Open,Hunter Mahan,15/1,false,15.0
2011,210,Emirates Australian Open,Matt Kuchar,15/1,false,15.0
2011,210,Emirates Australian Open,Aaron Baddeley,15/1,false,15.0
2011,210,Emirates Australian Open,Robert Allenby,20/1,false,20.0
2011,210,Emirates Australian Open,John Senden,20/1,false,20.0
2011,210,Emirates Australian Open,Bill Haas,25/1,false,25.0
2011,210,Emirates Australian Open,David Toms,25/1,false,25.0
2011,210,Emirates Australian Open,Bubba Watson,25/1,false,25.0
2011,210,Emirates Australian Open,Nick O'Hern,25/1,false,25.0
2011,210,Emirates Australian Open,Kyle Stanley,40/1,false,40.0
2011,210,Emirates Australian Open,Stuart Appleby,50/1,false,50.0
2011,210,Emirates Australian Open,Greg Chalmers,50/1,true,50.0
2011,210,Emirates Australian Open,Richard Green,50/1,false,50.0
2011,210,Emirates Australian Open,Marc Leishman,60/1,false,60.0
2011,210,Emirates Australian Open,Andre Stolz,60/1,false,60.0
2011,210,Emirates Australian Open,Mathew Goggin,60/1,false,60.0
2011,210,Emirates Australian Open,Fred Couples,60/1,false,60.0
2011,210,Emirates Australian Open,Matt Jones,80/1,false,80.0
2011,210,Emirates Australian Open,Nathan Green,DNS,false,-1.0
2011,210,Emirates Australian Open,Rod Pampling,80/1,false,80.0
2011,210,Emirates Australian Open,Steven Bowditch,80/1,false,80.0
2011,210,Emirates Australian Open,Sung-Hoon Kang,DNS,false,-1.0
2011,210,Emirates Australian Open,Kurt Barnes,80/1,false,80.0
2011,210,Emirates Australian Open,Jarrod Lyle,100/1,false,100.0
2011,210,Emirates Australian Open,James Nitties,100/1,false,100.0
2011,210,Emirates Australian Open,Peter Senior,100/1,false,100.0
2011,210,Emirates Australian Open,Alistair Presnell,100/1,false,100.0
2011,210,Emirates Australian Open,Rohan Blizard,100/1,false,100.0
2011,210,Emirates Australian Open,Kelly Kraft,100/1,false,100.0
2011,210,Emirates Australian Open,Peter Lonard,DNS,false,-1.0
2011,210,Emirates Australian Open,Peter O'Malley,125/1,false,125.0
2011,210,Emirates Australian Open,John Cook,125/1,false,125.0
2011,210,Emirates Australian Open,Brad Kennedy,125/1,false,125.0
2011,210,Emirates Australian Open,Greg Norman,150/1,false,150.0
2011,210,Emirates Australian Open,Ashley Hall,150/1,false,150.0
2011,210,Emirates Australian Open,Matthew Griffin,150/1,false,150.0
2011,210,Emirates Australian Open,Terry Pilkadaris,150/1,false,150.0
2011,210,Emirates Australian Open,Michael Campbell,150/1,false,150.0
2011,210,Emirates Australian Open,Craig Parry,200/1,false,200.0
2011,210,Emirates Australian Open,Matthew Millar,200/1,false,200.0
2011,210,Emirates Australian Open,John Daly,200/1,false,200.0
2011,210,Emirates Australian Open,Stephen Allan,200/1,false,200.0
2011,210,Emirates Australian Open,Michael Long,250/1,false,250.0
2011,210,Emirates Australian Open,Field (all others),15/2,false,7.5
2011,211,Barclays Singapore Open,Phil Mickelson,15/1,false,15.0
2011,211,Barclays Singapore Open,Graeme McDowell,15/1,false,15.0
2011,211,Barclays Singapore Open,Anthony Kim,15/1,false,15.0
2011,211,Barclays Singapore Open,Justin Rose,20/1,false,20.0
2011,211,Barclays Singapore Open,Camilo Villegas,20/1,false,20.0
2011,211,Barclays Singapore Open,Louis Oosthuizen,25/1,false,25.0
2011,211,Barclays Singapore Open,Francesco Molinari,25/1,false,25.0
2011,211,Barclays Singapore Open,Simon Dyson,25/1,false,25.0
2011,211,Barclays Singapore Open,Ernie Els,30/1,false,30.0
2011,211,Barclays Singapore Open,Padraig Harrington,30/1,false,30.0
2011,211,Barclays Singapore Open,Y.E. Yang,30/1,false,30.0
2011,211,Barclays Singapore Open,Jeff Overton,30/1,false,30.0
2011,211,Barclays Singapore Open,Alexander Noren,30/1,false,30.0
2011,211,Barclays Singapore Open,Joost Luiten,30/1,false,30.0
2011,211,Barclays Singapore Open,Anders Hansen,25/1,false,25.0
2011,211,Barclays Singapore Open,Miguel Angel Jimenez,40/1,false,40.0
2011,211,Barclays Singapore Open,Thomas Bjorn,40/1,false,40.0
2011,211,Barclays Singapore Open,Robert Karlsson,40/1,false,40.0
2011,211,Barclays Singapore Open,Ross Fisher,40/1,false,40.0
2011,211,Barclays Singapore Open,Retief Goosen,40/1,false,40.0
2011,211,Barclays Singapore Open,G Fdz-Castano,40/1,true,40.0
2011,211,Barclays Singapore Open,Richie Ramsay,40/1,false,40.0
2011,211,Barclays Singapore Open,Henrik Stenson,50/1,false,50.0
2011,211,Barclays Singapore Open,Nicolas Colsaerts,50/1,false,50.0
2011,211,Barclays Singapore Open,Gregory Havret,50/1,false,50.0
2011,211,Barclays Singapore Open,Steve Webster,50/1,false,50.0
2011,211,Barclays Singapore Open,Jamie Donaldson,40/1,false,40.0
2011,211,Barclays Singapore Open,Jeev Milkha Singh,50/1,false,50.0
2011,211,Barclays Singapore Open,Jhonattan Vegas,50/1,false,50.0
2011,211,Barclays Singapore Open,Thongchai Jaidee,60/1,false,60.0
2011,211,Barclays Singapore Open,Edoardo Molinari,60/1,false,60.0
2011,211,Barclays Singapore Open,Christian Nilsson,60/1,false,60.0
2011,211,Barclays Singapore Open,Tommy Fleetwood,60/1,false,60.0
2011,211,Barclays Singapore Open,Mark Foster,60/1,false,60.0
2011,211,Barclays Singapore Open,Danny Lee,60/1,false,60.0
2011,211,Barclays Singapore Open,Shane Lowry,80/1,false,80.0
2011,211,Barclays Singapore Open,Pablo Larrazabal,80/1,false,80.0
2011,211,Barclays Singapore Open,Tom Lewis,80/1,false,80.0
2011,211,Barclays Singapore Open,David Horsey,80/1,false,80.0
2011,211,Barclays Singapore Open,Thomas Aiken,80/1,false,80.0
2011,211,Barclays Singapore Open,Danny Willett,80/1,false,80.0
2011,211,Barclays Singapore Open,Johan Edfors,80/1,false,80.0
2011,211,Barclays Singapore Open,Peter Lawrie,80/1,false,80.0
2011,211,Barclays Singapore Open,Raphael Jacquelin,80/1,false,80.0
2011,211,Barclays Singapore Open,Stephen Gallacher,80/1,false,80.0
2011,211,Barclays Singapore Open,Alejandro Canizares,80/1,false,80.0
2011,211,Barclays Singapore Open,Wen-Chong Liang,100/1,false,100.0
2011,211,Barclays Singapore Open,Daniel Chopra,100/1,false,100.0
2011,211,Barclays Singapore Open,Jbe Kruger,100/1,false,100.0
2011,211,Barclays Singapore Open,Field (all others),9/2,false,4.5
2011,212,Presidents Cup,U.S. Team,-110,true,-1.0
2011,212,Presidents Cup,International Team,-110,false,-1.0
2011,213,Mission Hills World Cup,Ireland (McDowell/McIlroy),7/2,false,3.5
2011,213,Mission Hills World Cup,S Africa (Oosthzn/Schwrtzl),11/2,false,5.5
2011,213,Mission Hills World Cup,England (Poulter/Rose),13/2,false,6.5
2011,213,Mission Hills World Cup,USA (Kuchar/Woodland) *Win*,8/1,false,8.0
2011,213,Mission Hills World Cup,Italy (F E Molinari),10/1,false,10.0
2011,213,Mission Hills World Cup,Sweden (R Karlsson/Noren),12/1,false,12.0
2011,213,Mission Hills World Cup,Spain (Jimenez/A Quiros),15/1,false,15.0
2011,213,Mission Hills World Cup,Germany (Cejka/Kaymer),15/1,false,15.0
2011,213,Mission Hills World Cup,Scotland (Gallacher/Laird),25/1,false,25.0
2011,213,Mission Hills World Cup,Netherlands (Derksn/Luiten),25/1,false,25.0
2011,213,Mission Hills World Cup,Wales (R Davies/Donaldson),30/1,false,30.0
2011,213,Mission Hills World Cup,France (Bourdy/Jacquelin),30/1,false,30.0
2011,213,Mission Hills World Cup,Denmark (Olesen/A Hansen),40/1,false,40.0
2011,213,Mission Hills World Cup,Australia (R Green/B Jones),40/1,false,40.0
2011,213,Mission Hills World Cup,Thailand (Jaidee/Aphibrnrt),40/1,false,40.0
2011,213,Mission Hills World Cup,Japan (Hiratsuka/Ikeda),40/1,false,40.0
2011,213,Mission Hills World Cup,Colombia (C M Villegas),50/1,false,50.0
2011,213,Mission Hills World Cup,China (Liang/Zhang),60/1,false,60.0
2011,213,Mission Hills World Cup,Belgium (Colsaerts/Theunis),80/1,false,80.0
2011,213,Mission Hills World Cup,Korea (H-S Kim/S-J Park),100/1,false,100.0
2011,213,Mission Hills World Cup,Zimbabwe (de Jnge/McDnld),100/1,false,100.0
2011,213,Mission Hills World Cup,Singapore (Chih-Bing/Mamat),150/1,false,150.0
2011,213,Mission Hills World Cup,New Zealand (Hndry/Pddsn),200/1,false,200.0
2011,213,Mission Hills World Cup,Austria (Praegant/Steiner),250/1,false,250.0
2011,213,Mission Hills World Cup,Portugal (H R Santos),250/1,false,250.0
2011,213,Mission Hills World Cup,Brazil (da Silva/L Lee),250/1,false,250.0
2011,213,Mission Hills World Cup,Mexico (Rodriguez/Serna),300/1,false,300.0
2011,213,Mission Hills World Cup,Guatemala (Acuna/J Toledo),500/1,false,500.0
2011,214,Australian PGA Championship,Adam Scott,7/1,false,7.0
2011,214,Australian PGA Championship,Jason Day,8/1,false,8.0
2011,214,Australian PGA Championship,Geoff Ogilvy,9/1,false,9.0
2011,214,Australian PGA Championship,Aaron Baddeley,12/1,false,12.0
2011,214,Australian PGA Championship,Rickie Fowler,12/1,false,12.0
2011,214,Australian PGA Championship,John Senden,15/1,false,15.0
2011,214,Australian PGA Championship,Nick O'Hern,15/1,false,15.0
2011,214,Australian PGA Championship,Bubba Watson,15/1,false,15.0
2011,214,Australian PGA Championship,Greg Chalmers,20/1,true,20.0
2011,214,Australian PGA Championship,Robert Allenby,20/1,false,20.0
2011,214,Australian PGA Championship,Y.E. Yang,25/1,false,25.0
2011,214,Australian PGA Championship,Kyung-Tae Kim,30/1,false,30.0
2011,214,Australian PGA Championship,Marc Leishman,30/1,false,30.0
2011,214,Australian PGA Championship,Stuart Appleby,40/1,false,40.0
2011,214,Australian PGA Championship,Rod Pampling,40/1,false,40.0
2011,214,Australian PGA Championship,Mathew Goggin,50/1,false,50.0
2011,214,Australian PGA Championship,Darren Clarke,50/1,false,50.0
2011,214,Australian PGA Championship,Terry Pilkardaris,150/1,false,150.0
2011,214,Australian PGA Championship,Greg Norman,150/1,false,150.0
2011,214,Australian PGA Championship,Field (all others),9/5,false,1.8
2011,215,Chevron World Challenge,Tiger Woods,3/1,true,3.0
2011,215,Chevron World Challenge,Webb Simpson,10/1,false,10.0
2011,215,Chevron World Challenge,Hunter Mahan,12/1,false,12.0
2011,215,Chevron World Challenge,Nick Watney,12/1,false,12.0
2011,215,Chevron World Challenge,Jason Day,12/1,false,12.0
2011,215,Chevron World Challenge,Jim Furyk,12/1,false,12.0
2011,215,Chevron World Challenge,Matt Kuchar,12/1,false,12.0
2011,215,Chevron World Challenge,Steve Stricker,15/1,false,15.0
2011,215,Chevron World Challenge,K.J. Choi,15/1,false,15.0
2011,215,Chevron World Challenge,Rickie Fowler,15/1,false,15.0
2011,215,Chevron World Challenge,Gary Woodland,15/1,false,15.0
2011,215,Chevron World Challenge,Bill Haas,20/1,false,20.0
2011,215,Chevron World Challenge,Paul Casey,20/1,false,20.0
2011,215,Chevron World Challenge,Bo Van Pelt,20/1,false,20.0
2011,215,Chevron World Challenge,Keegan Bradley,20/1,false,20.0
2011,215,Chevron World Challenge,Bubba Watson,20/1,false,20.0
2011,215,Chevron World Challenge,Zach Johnson,25/1,false,25.0
2011,215,Chevron World Challenge,Martin Laird,30/1,false,30.0
2011,216,Nedbank Golf Challenge,Lee Westwood,3/1,true,3.0
2011,216,Nedbank Golf Challenge,Luke Donald,4/1,false,4.0
2011,216,Nedbank Golf Challenge,Martin Kaymer,5/1,false,5.0
2011,216,Nedbank Golf Challenge,Charl Schwartzel,6/1,false,6.0
2011,216,Nedbank Golf Challenge,Graeme McDowell,12/1,false,12.0
2011,216,Nedbank Golf Challenge,Francesco Molinari,12/1,false,12.0
2011,216,Nedbank Golf Challenge,Anders Hansen,15/1,false,15.0
2011,216,Nedbank Golf Challenge,Robert Karlsson,15/1,false,15.0
2011,216,Nedbank Golf Challenge,Simon Dyson,15/1,false,15.0
2011,216,Nedbank Golf Challenge,Kyung-Tae Kim,20/1,false,20.0
2011,216,Nedbank Golf Challenge,Jason Dufner,25/1,false,25.0
2011,216,Nedbank Golf Challenge,Darren Clarke,30/1,false,30.0
2011,217,Dubai World Championship,Rory McIlroy,5/1,false,5.0
2011,217,Dubai World Championship,Lee Westwood,5/1,false,5.0
2011,217,Dubai World Championship,Luke Donald,10/1,false,10.0
2011,217,Dubai World Championship,Martin Kaymer,12/1,false,12.0
2011,217,Dubai World Championship,Sergio Garcia,15/1,false,15.0
2011,217,Dubai World Championship,Paul Casey,15/1,false,15.0
2011,217,Dubai World Championship,Charl Schwartzel,25/1,false,25.0
2011,217,Dubai World Championship,Ian Poulter,25/1,false,25.0
2011,217,Dubai World Championship,Robert Karlsson,25/1,false,25.0
2011,217,Dubai World Championship,Graeme McDowell,25/1,false,25.0
2011,217,Dubai World Championship,Louis Oosthuizen,30/1,false,30.0
2011,217,Dubai World Championship,Peter Hanson,30/1,false,30.0
2011,217,Dubai World Championship,Alvaro Quiros,40/1,true,40.0
2011,217,Dubai World Championship,Y.E. Yang,40/1,false,40.0
2011,217,Dubai World Championship,Anders Hansen,40/1,false,40.0
2011,217,Dubai World Championship,Joost Luiten,50/1,false,50.0
2011,217,Dubai World Championship,Retief Goosen,50/1,false,50.0
2011,217,Dubai World Championship,Gonzalo Fernandez-Castano,50/1,false,50.0
2011,217,Dubai World Championship,Alexander Noren,60/1,false,60.0
2011,217,Dubai World Championship,Miguel Angel Jimenez,60/1,false,60.0
2011,217,Dubai World Championship,Francesco Molinari,60/1,false,60.0
2011,217,Dubai World Championship,Ernie Els,60/1,false,60.0
2011,217,Dubai World Championship,Simon Dyson,60/1,false,60.0
2011,217,Dubai World Championship,Ross Fisher,60/1,false,60.0
2011,217,Dubai World Championship,Gregory Havret,60/1,false,60.0
2011,217,Dubai World Championship,Richie Ramsay,60/1,false,60.0
2011,217,Dubai World Championship,George Coetzee,60/1,false,60.0
2011,217,Dubai World Championship,Matteo Manassero,80/1,false,80.0
2011,217,Dubai World Championship,Thomas Aiken,80/1,false,80.0
2011,217,Dubai World Championship,Thomas Bjorn,100/1,false,100.0
2011,217,Dubai World Championship,Shane Lowry,100/1,false,100.0
2011,217,Dubai World Championship,Lorenzo Gagli,100/1,false,100.0
2011,217,Dubai World Championship,Jamie Donaldson,100/1,false,100.0
2011,217,Dubai World Championship,Nicolas Colsaerts,100/1,false,100.0
2011,217,Dubai World Championship,Edoardo Molinari,100/1,false,100.0
2011,217,Dubai World Championship,Hennie Otto,100/1,false,100.0
2011,217,Dubai World Championship,Jaco Van Zyl,100/1,false,100.0
2011,217,Dubai World Championship,Pablo Larrazabal,125/1,false,125.0
2011,217,Dubai World Championship,Peter Lawrie,125/1,false,125.0
2011,217,Dubai World Championship,David Horsey,125/1,false,125.0
2011,217,Dubai World Championship,Raphael Jacquelin,125/1,false,125.0
2011,217,Dubai World Championship,Johan Edfors,150/1,false,150.0
2011,217,Dubai World Championship,Gregory Bourdy,150/1,false,150.0
2011,217,Dubai World Championship,Rhys Davies,150/1,false,150.0
2011,217,Dubai World Championship,Michael Hoey,150/1,false,150.0
2011,217,Dubai World Championship,Christian Nilsson,150/1,false,150.0
2011,217,Dubai World Championship,Darren Clarke,200/1,false,200.0
2011,217,Dubai World Championship,Thorbjorn Olesen,200/1,false,200.0
2011,217,Dubai World Championship,Thomas Levet,200/1,false,200.0
